id;idade;sexo;estado_civil;escola;Qte_dependentes;tempo_ultimoservico;trabalha;vl_salario_mil;reg_moradia;casa_propria;vl_imovel_em_mil;Qte_cartoes;Qte_carros;SCORE_CREDITO
712687083;44;M;casado;ensino medio;3;23;1;101803,87;1;1;723000;1;0;515
712688433;36;M;divorciado;graduacao;3;34;1;173481,37;3;1;241000;1;1;421
712689333;38;M;solteiro;ensino fundam;0;25;1;116131,92;4;0;0;1;1;376
712690458;38;F;casado;mestrado;2;29;1;39001,29;1;1;1598000;1;0;664
712691883;41;F;casado;graduacao;2;34;1;18215,76;3;1;225000;1;1;343
712693908;43;M;casado;ensino medio;3;27;1;181857,75;2;1;187000;1;2;435
712700358;36;F;solteiro;mestrado;1;23;1;17793,77;4;0;0;1;1;335
712701333;53;M;casado;graduacao;3;40;1;97364,92;5;0;0;1;1;395
712704933;49;F;na;graduacao;4;40;1;67103,41;4;0;0;1;1;456
712706058;44;F;solteiro;ensino medio;2;35;1;18188,83;1;1;197000;1;0;345
712707408;43;F;casado;ensino fundam;2;31;1;21126,59;4;0;0;1;1;406
712709508;48;F;solteiro;ensino fundam;0;37;0;0;3;0;0;1;1;392
712710708;55;M;solteiro;graduacao;0;34;1;66050,64;5;0;0;1;0;282
712713108;61;F;casado;ensino medio;0;34;0;0;6;0;0;1;1;402
712714008;39;F;casado;ensino fundam;4;25;1;66420,16;2;1;471000;1;1;477
712715208;52;M;solteiro;graduacao;0;41;1;130481,04;1;1;239000;1;1;419
712716108;46;F;solteiro;ensino medio;0;35;1;27937,01;1;1;795000;1;0;451
712718958;49;M;divorciado;graduacao;2;37;1;87266,29;2;1;1502000;1;0;645
712720158;68;M;casado;ensino medio;1;54;0;0;5;0;0;1;1;421
712721358;48;F;divorciado;mestrado;3;33;1;18930,11;5;0;0;1;1;398
712723608;44;F;na;mestrado;3;34;1;21510,29;6;0;0;1;0;461
712724733;31;F;solteiro;ensino fundam;0;16;1;19274,33;6;0;0;1;1;333
712727283;55;M;casado;ensino medio;1;34;1;98120,76;4;0;0;1;1;330
712730583;29;M;casado;mestrado;0;18;1;82369,17;5;0;0;1;1;325
712732908;36;M;casado;ensino medio;4;33;1;120083,76;5;0;0;1;1;497
712733958;46;F;solteiro;ensino fundam;0;33;1;19002,62;6;0;0;1;1;371
712734933;43;F;casado;ensino fundam;2;34;1;18060,95;5;0;0;1;1;360
712737108;48;F;casado;graduacao;4;35;0;0;4;0;0;1;0;429
712740108;43;F;divorciado;mestrado;4;30;1;18686,9;6;0;0;1;1;356
712742808;41;F;casado;mestrado;3;26;1;16584,51;5;0;0;1;1;310
712747758;50;F;solteiro;mestrado;1;34;1;19014,59;2;1;204000;1;0;324
712751133;42;M;solteiro;doutorado;0;32;1;91392,52;3;0;0;1;1;410
712753758;57;F;solteiro;graduacao;0;37;1;24154,86;4;0;0;1;1;538
712755783;49;F;divorciado;ensino medio;1;38;1;69940,79;3;1;389000;1;1;486
712757808;33;F;casado;mestrado;2;20;1;16375,09;4;0;0;1;0;289
712760208;42;F;casado;ensino medio;4;29;0;0;3;1;792000;1;1;434
712762758;46;M;casado;ensino medio;2;32;1;96281,54;4;0;0;1;1;438
712763808;38;M;solteiro;ensino fundam;0;33;1;87949,55;3;0;0;1;1;368
712765158;26;F;solteiro;graduacao;0;12;1;16360,82;5;0;0;1;1;277
712766208;45;M;solteiro;mestrado;2;36;1;199232,6;4;0;0;2;0;684
712767858;42;F;solteiro;ensino fundam;0;28;1;62876,74;5;0;0;1;0;292
712768983;51;M;solteiro;ensino medio;1;40;1;143622,38;6;0;0;2;1;732
712770408;42;F;na;ensino medio;2;33;1;18489,47;6;0;0;1;1;391
712771233;52;M;solteiro;ensino fundam;0;32;1;134667,71;3;0;0;1;1;490
712774008;59;M;casado;mestrado;0;45;1;18874,22;6;0;0;1;0;332
712774908;41;F;casado;graduacao;4;27;1;22702,29;2;1;511000;1;1;446
712777233;65;M;solteiro;ensino medio;0;44;0;0;1;1;270000;1;1;395
712778658;52;F;casado;ensino medio;3;36;1;23194,58;4;0;0;1;1;507
712781883;36;F;casado;mestrado;1;35;1;21938,66;6;0;0;1;0;459
712783083;48;F;casado;graduacao;4;35;1;18779,22;1;1;201000;1;1;355
712784058;45;F;divorciado;graduacao;2;32;0;0;6;0;0;1;2;414
712788258;48;M;casado;ensino fundam;3;32;1;73332,26;2;1;727000;1;1;483
712789383;52;M;casado;ensino medio;1;43;1;194046,87;6;0;0;1;0;460
712790358;39;F;casado;mestrado;3;27;0;0;6;0;0;1;0;321
712795833;34;F;casado;ensino medio;4;34;1;17430,38;2;1;227000;1;0;393
712797258;43;M;casado;ensino medio;3;32;1;182256,49;3;1;296000;1;0;493
712801758;37;F;solteiro;ensino medio;0;26;1;61845,9;6;0;0;1;0;280
712802733;45;F;divorciado;graduacao;4;35;1;20000,45;3;1;297000;1;0;430
712804383;56;F;casado;ensino fundam;0;37;1;24387,5;1;1;468000;1;0;437
712805658;56;F;solteiro;mestrado;0;43;1;24741,7;4;0;0;1;1;504
712807758;47;F;solteiro;ensino medio;0;36;1;19378,56;3;0;0;1;1;359
712810233;40;F;casado;ensino medio;2;34;1;21344,04;3;1;426000;1;1;483
712812408;40;F;casado;ensino fundam;3;25;1;17617,83;2;1;192000;1;1;349
712813458;49;M;casado;doutorado;2;34;1;188296,65;4;0;0;1;1;408
712814658;50;F;casado;ensino medio;0;42;1;23635,4;4;0;0;1;0;469
712815858;57;F;solteiro;graduacao;0;43;1;22752,68;5;0;0;1;0;505
712816833;56;F;casado;graduacao;0;47;0;0;4;0;0;1;0;271
712817808;39;M;casado;ensino medio;2;21;1;88761,93;5;0;0;1;1;292
712820208;32;F;divorciado;graduacao;0;34;1;17019,79;5;0;0;1;0;411
712821333;60;M;casado;mestrado;0;44;1;104173,87;3;1;183000;1;1;531
712822758;52;F;casado;mestrado;3;30;1;20639,67;6;0;0;1;1;457
712826208;39;F;casado;ensino medio;2;25;1;60161,98;5;0;0;1;0;228
712827258;37;M;casado;mestrado;3;25;1;63743,49;5;0;0;1;0;329
712828533;62;M;solteiro;ensino medio;0;35;1;108921,11;3;0;0;1;0;373
712829808;39;M;casado;mestrado;3;26;1;89473,92;4;0;0;1;0;377
712831908;59;F;casado;ensino fundam;1;47;1;76128,45;2;1;456000;1;1;535
712833633;41;M;casado;doutorado;2;37;1;81276,16;2;1;1387000;1;0;701
712834533;51;F;solteiro;ensino fundam;0;37;1;22742,87;5;0;0;1;0;458
712835433;49;F;casado;mestrado;3;33;0;0;5;0;0;1;1;416
712837233;46;M;solteiro;graduacao;0;35;1;187711,29;3;0;0;1;0;396
712838358;40;F;casado;mestrado;4;29;1;21968,99;5;0;0;1;1;464
712839633;38;M;solteiro;mestrado;0;23;1;130292,26;2;1;887000;1;0;624
712840608;55;F;casado;mestrado;2;41;1;23448,63;6;0;0;1;1;535
712841883;50;M;solteiro;ensino fundam;0;35;1;139416,74;3;0;0;2;1;664
712843983;41;F;divorciado;ensino fundam;2;33;1;18429,11;3;1;229000;1;0;428
712845258;41;M;casado;mestrado;2;32;1;126819,51;5;0;0;3;1;687
712846458;45;M;divorciado;graduacao;4;43;1;149125,1;3;0;0;1;0;859
712847208;47;F;na;ensino medio;3;34;1;65285,74;5;0;0;1;1;392
712849158;55;M;divorciado;graduacao;0;41;1;134752,8;4;0;0;1;1;578
712851108;51;F;casado;graduacao;3;30;0;0;5;0;0;1;0;356
712852233;64;F;solteiro;ensino medio;0;52;1;25877,97;5;0;0;1;1;608
712853358;39;F;na;graduacao;3;33;1;17991,2;2;1;222000;1;1;387
712854633;49;F;solteiro;ensino fundam;0;38;0;0;4;0;0;1;0;314
712855683;50;F;casado;ensino fundam;2;34;1;23951,77;1;1;491000;1;1;502
712860858;56;F;na;ensino medio;2;44;0;0;5;0;0;1;0;398
712863183;46;F;casado;ensino medio;3;42;1;86592,46;1;1;1382000;1;1;804
712864683;42;F;solteiro;ensino fundam;0;27;1;17465,92;2;1;169000;1;1;312
712865583;57;F;casado;ensino medio;5;47;1;73980,74;4;0;0;1;1;514
712866933;51;M;casado;ensino medio;2;29;1;101574,09;6;0;0;1;0;560
712867983;54;F;solteiro;mestrado;0;42;1;24881,73;6;0;0;1;0;437
712868733;60;M;casado;mestrado;0;51;1;19133,33;5;0;0;1;0;342
712869783;56;F;solteiro;ensino medio;0;31;1;24545,82;5;0;0;1;1;561
712872183;35;F;solteiro;mestrado;1;22;1;17772,64;4;0;0;1;0;355
712874433;45;M;solteiro;ensino fundam;0;35;1;23192,24;2;1;541000;1;0;377
712876233;53;M;solteiro;ensino medio;0;33;1;128514,79;5;0;0;1;1;333
712877733;48;M;casado;ensino medio;5;41;1;133018,37;6;0;0;1;1;648
712879158;49;M;casado;graduacao;1;34;1;106410,58;2;1;769000;3;1;550
712880283;31;M;casado;mestrado;0;19;1;56272,74;3;1;176000;1;1;287
712881483;55;M;casado;doutorado;1;42;1;133713,7;5;0;0;1;1;515
712884408;43;F;solteiro;graduacao;0;28;0;0;3;0;0;1;0;370
712885533;50;M;casado;ensino medio;4;28;1;131047,45;6;0;0;1;1;489
712886733;44;F;na;ensino medio;1;29;1;22047,01;3;1;427000;1;1;520
712887633;39;M;solteiro;mestrado;0;33;1;119344,63;5;0;0;1;1;502
712890408;45;M;casado;mestrado;2;33;1;92008,67;5;0;0;1;1;345
712891833;45;F;na;ensino medio;2;35;1;21342,97;3;1;388000;1;0;400
712894308;47;M;casado;graduacao;4;34;1;130571,04;5;0;0;1;1;531
712895733;40;M;solteiro;mestrado;1;35;1;132870,1;6;0;0;1;1;705
712899333;47;F;solteiro;ensino fundam;1;35;1;17115,1;6;0;0;1;0;283
712900308;44;F;solteiro;ensino fundam;0;31;1;18342,93;4;0;0;1;1;339
712901283;53;F;solteiro;ensino medio;0;33;1;66754,19;2;1;296000;1;1;316
712902483;35;M;casado;graduacao;3;22;1;85873,38;3;1;190000;1;1;277
712905708;53;F;casado;ensino medio;1;37;1;18115,71;5;0;0;1;0;375
712912233;50;F;divorciado;ensino fundam;0;39;1;39984,1;2;1;1422000;1;2;789
712914783;43;M;solteiro;ensino medio;2;30;1;66488,18;4;0;0;1;0;392
712916958;55;F;casado;ensino medio;2;35;0;0;5;0;0;1;1;486
712918083;44;F;solteiro;ensino fundam;0;30;1;27020,36;1;1;753000;1;1;496
712920633;49;F;casado;ensino fundam;2;34;1;69982,87;4;0;0;1;0;383
712924383;55;M;solteiro;ensino fundam;0;34;1;97240,89;3;0;0;1;0;286
712925808;51;F;casado;ensino fundam;1;33;1;72162,81;2;1;472000;1;1;476
712927383;51;F;solteiro;mestrado;0;33;1;19069,28;3;0;0;1;1;370
712931733;49;F;solteiro;ensino medio;1;35;1;27202,4;1;1;714000;1;0;445
712933083;37;M;solteiro;mestrado;0;35;1;115976,85;6;0;0;1;0;287
712934583;44;F;casado;mestrado;4;33;1;20767,94;6;0;0;2;1;481
712936908;36;M;solteiro;ensino fundam;0;35;1;89138,13;3;0;0;1;0;409
712938258;45;M;solteiro;ensino medio;0;31;1;27989,29;2;1;833000;2;0;532
712939533;43;M;casado;ensino medio;5;32;1;96390,66;4;0;0;1;1;567
712940508;39;M;solteiro;ensino fundam;0;23;1;59797,84;3;0;0;1;0;268
712941483;51;F;casado;doutorado;4;40;1;76341,05;1;1;683000;2;1;585
712942308;42;M;solteiro;doutorado;0;35;1;94235,75;6;0;0;1;0;413
712943508;48;F;casado;ensino medio;5;33;1;23171,44;5;0;0;1;1;507
712947333;54;F;casado;ensino fundam;4;40;1;19039,08;3;1;165000;1;1;401
712948383;48;M;casado;ensino medio;4;37;1;108385,12;1;1;740000;3;2;866
712949733;46;M;solteiro;graduacao;2;35;1;66188,72;3;0;0;1;0;413
712950783;48;F;casado;mestrado;4;36;1;16692,73;3;1;224000;1;1;296
712952283;50;M;casado;ensino medio;3;41;1;218716,47;1;1;1447000;1;0;843
712953483;64;F;solteiro;ensino medio;0;33;1;20482,42;1;1;181000;1;1;366
712955433;36;F;na;mestrado;4;14;1;68370,97;1;1;722000;1;1;437
712960308;33;F;solteiro;graduacao;0;35;1;16962,61;4;0;0;1;0;319
712961658;45;F;casado;mestrado;4;31;1;23553,11;1;1;532000;1;0;394
712965183;63;F;casado;ensino medio;2;50;1;19379,93;5;0;0;1;1;418
712966458;51;M;casado;mestrado;0;41;1;154167,69;2;1;1481000;1;1;769
712967508;47;M;na;doutorado;3;35;1;99851,14;4;0;0;1;0;444
712968708;55;F;solteiro;graduacao;0;44;1;75053,4;2;1;517000;1;1;510
712971708;43;F;solteiro;ensino fundam;2;26;1;22029,02;6;0;0;1;0;311
712973733;58;M;casado;ensino medio;4;34;1;100871,34;3;1;289000;1;1;399
712974558;56;F;solteiro;ensino fundam;0;40;1;24350,3;1;1;455000;1;1;520
712977183;57;F;solteiro;mestrado;0;33;1;68749,69;6;0;0;2;1;365
712979133;55;M;casado;graduacao;4;39;1;130501,99;2;1;215000;1;1;440
712980333;33;M;divorciado;ensino medio;3;35;1;88380,85;6;0;0;1;1;618
712981383;44;F;casado;ensino fundam;4;35;1;16764,62;3;1;255000;2;1;327
712982808;47;M;divorciado;doutorado;2;29;1;125712,8;1;1;239000;1;1;380
712984983;43;F;casado;ensino medio;2;27;1;73719,83;1;1;774000;1;1;587
712986483;32;M;na;ensino fundam;3;33;1;118310,31;3;1;399000;1;2;671
712987608;51;F;solteiro;ensino fundam;0;37;1;23070,42;3;0;0;1;1;501
712988958;42;M;solteiro;ensino medio;1;31;1;92624,86;5;0;0;1;0;312
712990458;44;F;casado;ensino medio;3;39;1;21708,94;1;1;1365000;2;1;825
712991808;53;M;casado;mestrado;2;43;1;98803,73;2;1;160000;1;2;484
712993008;58;F;solteiro;ensino fundam;0;45;1;24578,97;4;0;0;1;1;494
712996833;40;F;casado;graduacao;1;31;0;0;4;0;0;1;1;368
712998033;37;M;solteiro;graduacao;0;34;1;172966,01;3;0;0;1;0;339
712999008;40;F;solteiro;ensino medio;0;32;1;21113,34;3;0;0;1;0;328
713000058;51;F;casado;ensino medio;3;44;1;72038,88;4;0;0;2;1;612
713003358;40;M;solteiro;ensino medio;0;28;1;124737,73;2;1;498000;1;0;484
713004933;40;M;casado;graduacao;3;25;1;90581,84;3;1;263000;1;1;330
713005908;47;F;casado;ensino medio;2;34;1;70474,36;5;0;0;1;1;498
713008308;59;F;casado;ensino fundam;0;44;1;20160,05;5;0;0;1;1;480
713009208;54;F;solteiro;ensino medio;0;42;1;23453,66;3;0;0;1;0;446
713010483;43;F;casado;ensino medio;3;35;1;62705,48;6;0;0;1;0;341
713011683;37;F;casado;ensino fundam;3;22;0;0;4;0;0;1;0;297
713013483;40;F;divorciado;ensino medio;4;33;1;20553,03;5;0;0;1;1;464
713014533;54;F;solteiro;ensino medio;0;40;1;104912,92;6;0;0;1;1;509
713015433;50;F;casado;ensino medio;4;32;1;71995,24;2;1;454000;1;2;564
713016633;47;M;solteiro;graduacao;0;33;1;94307,32;4;0;0;1;1;350
713017758;47;F;solteiro;mestrado;0;30;1;23509,94;6;0;0;1;0;414
713019783;41;F;casado;graduacao;3;32;1;66599,76;3;1;408000;1;1;505
713021208;55;F;solteiro;ensino fundam;0;33;0;0;2;1;285000;2;1;438
713023158;39;F;casado;ensino fundam;2;30;1;65137,32;3;1;424000;1;0;385
713025558;53;F;solteiro;ensino fundam;2;36;1;19248,09;3;0;0;1;0;334
713027058;46;F;solteiro;ensino fundam;1;34;1;19335,5;2;1;260000;1;0;309
713029683;64;M;solteiro;ensino medio;0;32;1;25366,04;5;0;0;1;1;494
713030958;57;F;casado;ensino fundam;2;41;1;20052,23;6;0;0;1;1;466
713032233;53;F;solteiro;ensino medio;0;35;1;24102,68;5;0;0;1;0;427
713036208;46;M;casado;ensino medio;1;27;1;87135,74;2;1;1575000;1;1;705
713037333;63;M;solteiro;ensino medio;0;54;1;143473,9;6;0;0;1;0;534
713039808;45;M;casado;ensino fundam;4;30;1;17685,01;3;1;180000;1;1;335
713041683;55;M;casado;ensino medio;2;34;1;195902,6;3;1;187000;1;0;371
713043183;61;M;solteiro;graduacao;0;46;1;75100,53;3;0;0;1;0;527
713047608;40;F;na;ensino fundam;2;35;1;17872,27;6;0;0;1;0;314
713048733;50;M;casado;mestrado;2;41;1;198060,35;3;1;405000;1;0;644
713049933;65;F;casado;graduacao;1;34;0;0;5;0;0;1;1;294
713053383;42;M;casado;ensino medio;3;35;1;119863,68;1;1;235000;1;0;440
713056083;52;M;solteiro;graduacao;0;46;1;201568,97;4;0;0;1;0;691
713057658;48;F;divorciado;ensino fundam;3;35;1;22276,98;5;0;0;1;0;445
713058858;54;F;na;ensino medio;2;43;1;19913,49;5;0;0;1;1;451
713060283;43;F;casado;ensino medio;5;33;1;66673,87;5;0;0;1;0;449
713061558;44;M;casado;ensino medio;2;35;1;60693,32;3;1;259000;1;0;258
713063958;51;M;solteiro;ensino medio;0;38;1;134304,77;1;1;501000;1;0;463
713064783;60;F;na;ensino medio;1;47;1;111541,35;3;1;421000;1;0;645
713067033;37;M;solteiro;mestrado;0;25;0;0;5;0;0;1;1;300
713068833;44;F;solteiro;mestrado;0;30;1;22411,18;2;1;469000;1;0;389
713070033;56;F;solteiro;ensino medio;0;40;1;24775,04;5;0;0;1;1;499
713071383;54;F;solteiro;mestrado;0;33;1;147352,01;1;1;855000;1;1;593
713072358;42;M;casado;ensino medio;2;37;1;142438,99;1;1;1288000;2;0;800
713075283;51;M;solteiro;graduacao;0;35;1;191744,02;5;0;0;1;0;424
713079108;51;F;casado;ensino medio;0;39;1;22118,52;5;0;0;1;1;513
713081583;51;F;casado;ensino fundam;4;30;1;23642,4;2;1;465000;1;1;480
713082708;41;F;casado;graduacao;2;34;1;21314,37;6;0;0;1;1;449
713084208;43;M;casado;ensino fundam;4;29;1;63107,47;6;0;0;1;1;409
713086008;58;F;casado;graduacao;3;46;1;19469,27;6;0;0;1;0;298
713086908;26;M;solteiro;graduacao;0;34;1;55335,7;5;0;0;1;0;329
713087958;53;M;divorciado;graduacao;4;40;1;210982,78;2;1;792000;1;1;780
713089458;44;M;casado;graduacao;1;31;1;20183,24;5;0;0;1;1;451
713090658;58;F;solteiro;mestrado;0;42;1;13718,32;1;1;806000;1;0;559
713094483;43;F;casado;ensino fundam;3;30;1;68509,85;3;1;474000;1;0;498
713095533;44;F;divorciado;graduacao;4;33;1;17046,39;5;0;0;1;1;364
713096583;40;F;solteiro;graduacao;0;33;1;18154,47;4;0;0;1;1;340
713101383;44;F;casado;ensino fundam;2;35;1;69541,05;1;1;540000;1;0;428
713102733;38;F;solteiro;ensino medio;0;30;1;27168,39;2;1;820000;3;1;608
713104458;46;M;solteiro;ensino medio;0;28;1;61980,78;3;0;0;1;1;355
713105508;46;M;solteiro;graduacao;0;26;1;98443,42;4;0;0;2;1;576
713108433;53;M;casado;ensino fundam;3;36;1;130867,26;4;0;0;1;2;498
713110908;30;M;casado;ensino fundam;1;7;1;15927,93;3;1;172000;1;2;455
713111883;51;M;casado;doutorado;1;30;1;197080,05;5;0;0;1;0;544
713114133;42;F;solteiro;mestrado;0;21;1;17953;4;0;0;1;0;250
713115483;44;F;casado;mestrado;3;33;1;18767,43;6;0;0;1;1;409
713118183;31;M;casado;ensino medio;1;24;1;101923,31;5;0;0;1;0;641
713119308;50;F;solteiro;ensino medio;0;35;1;71496,3;4;0;0;1;1;539
713120433;55;F;casado;graduacao;2;40;1;74340,54;2;1;457000;1;1;550
713121408;38;M;casado;ensino fundam;3;27;1;121836,14;5;0;0;1;1;464
713124558;43;F;casado;ensino medio;2;33;0;0;6;0;0;1;0;372
713126733;56;M;casado;ensino fundam;3;41;1;197387,11;6;0;0;1;1;438
713127708;38;F;casado;mestrado;0;25;1;20058,47;5;0;0;1;0;351
713128833;49;M;na;ensino fundam;2;33;1;95202,67;5;0;0;1;1;393
713131158;58;M;solteiro;mestrado;0;43;1;147218,52;1;1;820000;1;1;564
713132133;54;F;casado;ensino medio;1;37;1;74682,21;3;1;510000;1;0;541
713133258;38;M;solteiro;mestrado;0;36;1;131197,99;2;1;887000;2;0;698
713134458;54;M;casado;graduacao;3;42;1;192644,47;4;0;0;1;0;330
713135883;65;F;casado;graduacao;0;50;0;0;4;0;0;1;1;376
713137233;41;M;solteiro;graduacao;0;25;1;118436,28;4;0;0;1;1;371
713138433;50;M;solteiro;ensino medio;0;40;1;99289,26;4;0;0;1;0;473
713144208;51;F;casado;graduacao;0;38;0;0;1;1;205000;1;2;460
713146683;35;F;na;graduacao;1;33;0;0;2;1;547000;1;1;437
713149683;44;F;solteiro;ensino fundam;0;23;1;16961,23;5;0;0;1;0;251
713151258;55;M;solteiro;ensino medio;0;34;1;69983,52;4;0;0;1;0;374
713152383;40;F;casado;mestrado;3;26;1;21302,81;1;1;441000;1;0;356
713153733;49;F;na;ensino medio;2;26;1;18976,45;6;0;0;1;1;352
713158083;56;M;solteiro;graduacao;0;42;1;200284,14;2;1;219000;1;1;508
713159133;32;F;solteiro;graduacao;0;23;1;34090,93;4;0;0;2;0;645
713160258;54;F;casado;ensino medio;2;42;1;23799,83;1;1;435000;1;1;559
713162358;49;F;solteiro;ensino fundam;1;33;1;70196,04;4;0;0;1;1;485
713163258;38;F;casado;ensino fundam;2;30;0;0;4;0;0;1;1;331
713166333;38;F;casado;graduacao;2;25;0;0;5;0;0;1;1;372
713167383;57;F;solteiro;graduacao;0;44;1;25448,08;1;1;515000;1;0;486
713168733;65;F;solteiro;ensino medio;0;53;1;77851,67;6;0;0;1;1;540
713171358;46;F;solteiro;ensino fundam;1;35;1;21392,71;6;0;0;1;0;349
713172408;54;M;casado;mestrado;1;43;1;132981,13;4;0;0;1;0;603
713175483;44;F;casado;ensino medio;2;38;1;21174,8;6;0;0;1;1;488
713177808;57;F;solteiro;ensino fundam;0;50;1;25786,84;5;0;0;1;0;453
713179083;32;F;solteiro;mestrado;0;23;0;0;3;0;0;1;0;271
713180433;56;F;solteiro;ensino medio;0;45;0;0;5;0;0;1;1;444
713181558;55;F;casado;doutorado;2;46;1;106638,95;6;0;0;1;0;506
713182458;53;M;casado;graduacao;4;42;1;129146,77;3;1;279000;1;0;384
713183508;39;F;casado;graduacao;1;33;0;0;1;1;486000;1;1;424
713184858;58;F;solteiro;graduacao;0;47;1;24122,84;4;0;0;1;1;544
713186058;42;F;casado;ensino fundam;3;34;1;63390,07;4;0;0;1;1;373
713187033;46;M;casado;mestrado;1;34;1;94203,29;3;1;177000;1;1;446
713188383;54;F;casado;ensino fundam;1;34;1;18569,12;4;0;0;1;0;328
713193408;59;F;solteiro;ensino medio;0;49;1;74931,69;3;0;0;1;1;545
713194608;37;M;casado;ensino medio;2;33;1;17378,84;6;0;0;1;1;422
713195808;37;F;casado;graduacao;3;33;0;0;6;0;0;1;0;419
713197308;42;M;casado;ensino medio;4;31;1;100993,13;1;1;761000;2;1;519
713199558;57;F;solteiro;ensino fundam;0;41;1;22859,22;5;0;0;1;1;443
713203908;26;M;solteiro;mestrado;0;14;1;53620,95;4;0;0;1;0;173
713205108;42;F;casado;ensino medio;4;26;1;65636,63;3;1;387000;1;0;329
713206683;40;M;solteiro;ensino medio;1;21;1;117463,12;3;0;0;2;0;355
713208033;43;F;casado;graduacao;3;33;1;27159,93;2;1;768000;1;1;532
713209308;59;M;solteiro;ensino medio;0;45;1;115428,71;2;1;797000;1;1;680
713213133;36;M;solteiro;ensino medio;0;34;1;63788,45;2;1;497000;1;0;429
713214558;52;M;casado;ensino medio;2;38;1;101741,69;4;0;0;1;1;523
713216883;64;F;casado;ensino medio;0;52;1;74051,43;4;0;0;1;0;539
713217858;38;F;solteiro;mestrado;0;29;1;16248,83;5;0;0;1;1;302
713220258;65;F;casado;graduacao;0;33;0;0;4;0;0;1;1;304
713227233;42;M;solteiro;ensino medio;1;31;1;126842,26;4;0;0;1;0;587
713229633;45;F;casado;ensino fundam;0;28;1;64429,44;3;1;206000;1;0;357
713231658;45;F;solteiro;ensino fundam;0;31;1;21086,06;6;0;0;1;0;373
713233908;33;M;divorciado;ensino medio;2;18;1;88452,81;5;0;0;1;1;576
713236458;55;M;solteiro;graduacao;1;48;1;113327,33;2;1;830000;1;0;706
713237958;34;M;casado;ensino medio;0;16;1;57456,43;4;0;0;1;0;241
713239308;43;F;casado;graduacao;2;33;0;0;2;1;464000;1;1;442
713240133;42;F;casado;graduacao;3;33;1;22983,64;4;0;0;1;1;509
713241033;34;M;casado;ensino medio;0;23;1;86867,68;4;0;0;1;1;388
713242383;39;M;casado;mestrado;2;20;1;188357,97;2;1;772000;2;0;610
713246208;65;M;solteiro;ensino medio;0;54;1;112630,93;6;0;0;1;0;575
713247408;51;F;na;mestrado;3;35;1;22926,78;3;1;433000;1;0;385
713249883;51;F;casado;mestrado;2;33;1;72398,84;6;0;0;1;1;546
713251008;43;F;casado;mestrado;2;35;0;0;6;0;0;1;1;369
713253858;50;F;casado;ensino fundam;1;35;0;0;2;1;218000;1;1;284
713254983;62;M;solteiro;mestrado;0;48;1;109941,48;5;0;0;1;0;545
713256033;39;F;solteiro;mestrado;0;22;0;0;5;0;0;1;1;331
713257083;46;F;casado;ensino fundam;4;33;1;69054,06;1;1;434000;1;1;457
713259858;26;M;solteiro;graduacao;0;14;1;52474,23;4;0;0;1;0;162
713261133;38;M;na;ensino medio;4;20;1;88630,67;5;0;0;1;1;322
713263758;53;F;solteiro;ensino fundam;0;43;1;24656,93;3;0;0;1;0;473
713264583;43;M;casado;graduacao;2;22;1;189409,03;3;1;449000;2;1;640
713265858;44;M;casado;ensino medio;3;32;1;192141,28;4;0;0;1;1;692
713267133;41;F;casado;ensino fundam;5;32;1;19523,92;3;1;309000;1;0;372
713269533;42;M;solteiro;ensino fundam;0;33;1;133408,27;1;1;885000;1;1;574
713271708;46;M;casado;mestrado;3;31;1;22173,21;5;0;0;2;1;507
713274183;45;F;solteiro;ensino medio;0;34;1;21838,18;1;1;418000;1;0;411
713276733;45;F;solteiro;ensino medio;1;35;1;22337,32;3;0;0;1;0;423
713277783;45;F;casado;mestrado;4;34;1;65361,23;6;0;0;2;1;480
713279808;53;M;casado;ensino fundam;2;33;1;98305,49;6;0;0;1;1;394
713281833;37;M;solteiro;ensino medio;0;27;1;100404,75;6;0;0;1;0;552
713282733;37;F;solteiro;ensino medio;0;21;1;64153,73;4;0;0;1;1;354
713283933;42;M;casado;mestrado;2;27;1;62321,54;1;1;227000;1;1;382
713285058;46;F;solteiro;ensino fundam;0;31;1;22272,77;4;0;0;1;1;477
713287608;54;F;casado;graduacao;3;37;1;20586,74;5;0;0;1;2;559
713289183;53;F;casado;ensino fundam;3;31;1;23197,37;6;0;0;1;1;416
713292933;36;F;solteiro;ensino medio;0;34;0;0;5;0;0;1;0;320
713293983;52;M;divorciado;doutorado;3;32;1;122683,92;5;0;0;1;1;717
713295183;48;M;divorciado;ensino medio;2;27;1;131344,99;6;0;0;1;1;578
713299758;53;M;solteiro;graduacao;0;33;1;28210,98;3;0;0;1;1;583
713301633;57;F;solteiro;doutorado;0;35;1;106930,47;5;0;0;1;0;368
713302758;49;M;casado;ensino medio;2;38;1;204918,91;2;1;816000;1;2;731
713303733;53;M;casado;ensino medio;1;38;1;193023,8;6;0;0;1;1;378
